dias_mora_prom,edad,ingreso_mensual,ventas_anuales,monto_solicitado,plazo_meses,propiedad_completa,estado_legal,tiene_garante,rastreo_instalado,score_interno_num,segmento_credito_Consumo,segmento_credito_Inmobiliario,segmento_credito_Microcrédito,producto_Back-to-back,producto_Consumo General,producto_Digital,producto_Mi Negocio,producto_Sueldo,producto_Vehicular Trabajo,producto_Vivienda,garantia_Hipotecaria,garantia_Personal,garantia_Prendaria,estado_civil_Divorciado,estado_civil_Soltero,estado_civil_Unión Libre,estado_civil_Viudo
-0.24779147326472334,1.8497734279092402,-1.0144099202098336,0.3979341908858983,-0.6569115285032183,-0.3927950687531553,1,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0.3883480057767427,0.7512327900462835,1.085414032888213,2.6324438898561215,-0.20259360768785314,1.647698794899599,0,0,0,0,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0.8124409918043867,1.5117609239514074,1.6211773429148073,-0.5003993650112599,0.4459414170417833,0.6274518630732219,1,0,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.6718844592923674,-0.43181097380613137,0.12111371928158374,1.606291959216901,-0.9821566824551006,0.6274518630732219,1,0,1,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.24779147326472334,0.4977234120779089,-1.074700169438943,-0.5003993650112599,-0.8619032559629652,0.11732839716003328,1,0,1,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.477463838108471,0.15971090812007607,-0.522023186074052,-0.5003993650112599,1.13430041349034,-0.3927950687531553,1,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.03574498025090134,0.9202390420251999,2.055507709205783,-0.5003993650112599,-1.012890443378345,-0.3927950687531553,0,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1.2365339778320308,-0.5163140997955896,-1.4400011461402378,-0.5003993650112599,-0.8419621766134848,0.11732839716003328,1,0,1,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.1763015127629207,-1.4458484856796299,0.48506454789346415,-0.5003993650112599,-0.3135897866226441,-1.4130420005795323,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.1763015127629207,-0.9388297297428806,-0.14238609147788783,-0.5003993650112599,-0.821045963736425,-0.9029185346663439,1,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.8839309523061893,0.24421403410953427,0.21049352280079697,-0.5003993650112599,0.5233371230625294,-0.9029185346663439,0,0,0,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2.9329059219426066,2.187785931867073,1.3499939621192156,-0.5003993650112599,-0.6500549954844517,1.647698794899599,1,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.24779147326472334,-0.3473078478166732,-0.3266690316093722,1.1297877749393683,-0.3237659871751146,0.6274518630732219,1,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.8839309523061893,-0.9388297297428806,0.5034511100565762,-0.5003993650112599,2.8181327983257773,-0.9029185346663439,1,0,1,0,5,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1.6606269638596747,-0.5163140997955896,-0.27099383403135074,-0.5003993650112599,0.8909599549004648,1.647698794899599,1,1,1,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
3.781091893997895,-1.530351611669088,0.2613081872569277,-0.5003993650112599,-0.2630082461627431,1.647698794899599,1,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8839309523061893,0.15971090812007607,-0.296106588494453,-0.5003993650112599,1.1263032150180161,-0.9029185346663439,0,0,1,0,5,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
2.2967664429011405,-0.7698234777639642,-0.9011693177286112,-0.5003993650112599,-0.15443435107809644,0.6274518630732219,1,0,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8839309523061893,1.0892452940041164,-0.828187676459009,0.5961009987324726,-0.7606533961849987,-0.3927950687531553,1,1,1,0,5,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
-0.45983796627854534,-0.09379846984829857,-0.1841424896614038,-0.5003993650112599,0.6221050071746201,0.11732839716003328,1,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.03574498025090134,-0.8543266037534224,-0.14970143930780425,-0.5003993650112599,-0.6777399592983201,0.6274518630732219,1,0,1,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.8839309523061893,-0.8543266037534224,-0.46809090693872873,0.9792948959512173,-0.1917171569273061,0.11732839716003328,1,0,1,0,5,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1.2365339778320308,1.1737484199935746,-1.1432140479399384,-0.5003993650112599,-0.4883323102515546,1.647698794899599,1,0,0,0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2.2967664429011405,0.3287171600989925,0.6438910595027224,-0.5003993650112599,-0.24939750895217802,0.11732839716003328,1,0,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.3883480057767427,1.342754671972491,0.1264652153450795,-0.5003993650112599,1.883857064584852,1.647698794899599,1,0,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0.8124409918043867,-0.3473078478166732,-0.4175217239534009,1.0331076594845607,-0.38238736311857635,0.11732839716003328,0,0,1,1,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
-0.6718844592923674,0.24421403410953427,-0.20554847391538741,-0.5003993650112599,-0.34270584917837665,-0.3927950687531553,1,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
-0.03574498025090134,0.9202390420251999,-0.5417844444736585,-0.5003993650112599,2.5869940491280667,-0.3927950687531553,1,0,1,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-0.45983796627854534,1.0047421680146582,0.5703202627031945,-0.5003993650112599,0.1689217324700491,1.647698794899599,1,0,1,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.9329059219426066,-0.5163140997955896,-0.21819076966171938,-0.5003993650112599,-0.46031126646676124,0.6274518630732219,1,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.6718844592923674,0.07520778213061785,-0.3447610160075212,-0.5003993650112599,-1.0495091150760552,-0.9029185346663439,1,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.8839309523061893,2.0187796798881568,-0.032214007381697406,1.4431295703677443,-0.5138337574782045,-1.4130420005795323,1,1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
-0.03574498025090134,1.4272577979619492,1.1958561466022861,-0.5003993650112599,1.0688927301936777,0.11732839716003328,0,0,1,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.03574498025090134,-1.023332855732339,-0.39712221372970774,1.0548156238031083,-0.4459019631163267,-0.3927950687531553,1,0,1,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.24779147326472334,-0.43181097380613137,-0.5789257910060863,-0.5003993650112599,1.004699449299418,-0.9029185346663439,0,0,1,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.8839309523061893,0.8357359160357417,0.1744568428869808,-0.5003993650112599,2.7545379404245227,0.11732839716003328,1,0,1,0,5,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-0.03574498025090134,-0.09379846984829857,1.518664280707657,-0.5003993650112599,2.6267312419888227,0.11732839716003328,0,0,1,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-0.03574498025090134,-0.3473078478166732,-0.18296417860155148,-0.5003993650112599,-0.6955622299952825,1.647698794899599,1,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0.8124409918043867,1.5962640499408656,0.2249523814310679,-0.5003993650112599,0.20548673169479073,0.11732839716003328,1,0,1,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
2.2967664429011405,-0.7698234777639642,2.067953619775473,-0.5003993650112599,1.0197959609486096,1.647698794899599,1,0,1,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1.2365339778320308,0.9202390420251999,0.3706210862053091,1.8718030895823874,-0.24842588670787685,-0.9029185346663439,1,0,0,1,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-0.45983796627854534,-0.262804721827215,-1.0342202749036005,-0.5003993650112599,-0.9861771018087777,0.6274518630732219,1,0,0,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
-0.45983796627854534,-0.3473078478166732,-0.586192042541842,0.8536185826701908,-0.9483234616208924,0.11732839716003328,1,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.1763015127629207,1.5117609239514074,-0.50172186843868,-0.5003993650112599,-0.4040359293651145,0.11732839716003328,1,0,1,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.8839309523061893,-1.6148547376585463,0.3905787297815575,-0.5003993650112599,0.8712089864599105,0.11732839716003328,1,0,0,0,5,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
-0.8839309523061893,-1.1923391077112553,0.7615503284583909,-0.5003993650112599,1.321333933429064,-1.4130420005795323,1,0,1,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6718844592923674,0.6667296640568253,-0.009163297273336743,-0.5003993650112599,-0.9812929067686336,-0.9029185346663439,1,0,1,0,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
-0.6718844592923674,-0.9388297297428806,2.9373017004756705,4.603114311308496,-0.6477756710249247,1.647698794899599,1,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
-0.8839309523061893,0.4977234120779089,0.06168265520028307,-0.5003993650112599,-0.6460486212638877,1.647698794899599,0,1,1,0,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.45983796627854534,-0.7698234777639642,-1.1841849054168863,-0.5003993650112599,0.6382890134162973,-0.3927950687531553,1,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.24779147326472334,-0.009295343858840354,-0.06859436135463742,1.40441572786463,-0.6686402178766034,0.6274518630732219,1,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
-0.45983796627854534,-0.09379846984829857,0.766337217139041,-0.5003993650112599,0.35365034574250387,1.647698794899599,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-0.8839309523061893,-1.023332855732339,-0.5114183865353814,0.9331883291374546,-0.39247979448426407,-0.3927950687531553,1,0,0,0,5,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.3883480057767427,1.5962640499408656,-1.001914913345983,-0.5003993650112599,-0.5240465756991487,0.6274518630732219,1,0,1,0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.6718844592923674,1.9342765538986983,-0.014244763718949649,1.4622513873126022,-0.8522000754292742,-0.3927950687531553,1,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
-0.6718844592923674,-0.8543266037534224,-0.8796651408863067,-0.5003993650112599,0.15876058027448578,-0.3927950687531553,1,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.6718844592923674,1.5117609239514074,0.04567726330395599,-0.5003993650112599,-0.9026456790651147,-0.3927950687531553,1,0,1,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1763015127629207,-0.43181097380613137,-0.9195313317446429,0.498898429262778,-0.7600850699058077,-1.4130420005795323,1,0,1,1,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
-0.03574498025090134,1.4272577979619492,-1.4978120325142412,-0.5003993650112599,-0.22782920060914438,-0.3927950687531553,0,0,1,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.45983796627854534,0.6667296640568253,0.1651776432906437,-0.5003993650112599,-0.447993684726412,0.11732839716003328,1,0,1,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.8839309523061893,2.525798435824906,4.053358659332444,-0.5003993650112599,0.9479997485329914,0.11732839716003328,1,0,1,0,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
-0.03574498025090134,1.4272577979619492,2.8195196907846007,-0.5003993650112599,-0.9222381381462477,1.647698794899599,1,0,1,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1.0244874848182088,-1.1923391077112553,-0.377410051624262,-0.5003993650112599,-0.9677253081812022,1.647698794899599,0,0,1,0,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
-0.6718844592923674,2.103282805877615,-0.7259691920168216,-0.5003993650112599,1.6528096087523778,0.11732839716003328,0,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
-0.6718844592923674,0.6667296640568253,-0.04711473265941313,-0.5003993650112599,1.0953432271292682,-0.3927950687531553,1,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-0.6718844592923674,0.3287171600989925,0.5435136860915544,-0.5003993650112599,0.408206658873464,0.11732839716003328,0,0,1,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8124409918043867,0.7512327900462835,-0.4515209076595557,-0.5003993650112599,-0.6338494199312077,0.6274518630732219,1,0,0,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
-0.45983796627854534,2.187785931867073,0.5194074056587428,2.0301327787938406,-0.7993311847194956,1.647698794899599,1,0,0,1,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2.084719949887319,-0.5163140997955896,-0.23336152455731793,-0.5003993650112599,0.4809744935333833,-0.9029185346663439,1,0,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
-0.6718844592923674,0.4132202860884507,-0.47516077329784284,-0.5003993650112599,1.698764281075246,-0.3927950687531553,1,0,0,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
-0.8839309523061893,0.24421403410953427,-0.8515329643323328,0.5712583103246037,-0.45015513039016686,0.11732839716003328,0,0,0,1,4,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1.0244874848182088,-0.685320351774506,-0.41671163509975234,-0.5003993650112599,1.0846107389831325,1.647698794899599,1,0,1,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-0.6718844592923674,-0.17830159583775676,-0.2025045036774356,-0.5003993650112599,-0.8566789680567208,0.11732839716003328,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.45983796627854534,0.9202390420251999,1.1476926820308235,-0.5003993650112599,0.24829278614079897,-0.9029185346663439,1,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.03574498025090134,-0.5163140997955896,1.389761960389231,2.956313133684467,-0.7707242582391196,0.11732839716003328,1,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0.6003944987905647,0.3287171600989925,-1.2654147241054545,-0.5003993650112599,-0.017807309047254506,-1.4130420005795323,1,0,0,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
-0.6718844592923674,-1.023332855732339,0.08485610604404518,-0.5003993650112599,2.5322160235386755,-1.4130420005795323,0,0,1,0,3,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1.0244874848182088,1.5962640499408656,-0.3880393993100131,-0.5003993650112599,2.298984549507086,0.6274518630732219,1,0,1,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
-0.45983796627854534,-0.6008172257850478,0.5412798047072511,-0.5003993650112599,-0.49829331930025367,0.6274518630732219,1,0,1,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.6718844592923674,2.0187796798881568,-0.020087222724050644,-0.5003993650112599,0.847338781121989,-1.4130420005795323,1,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.8124409918043867,-1.3613453596901717,0.5783966030925987,-0.5003993650112599,0.120186123790751,-1.4130420005795323,1,0,1,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
